CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy
780019908,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6,3,2,2172,644,1528
827898033,Attrited Customer,54,F,1,Uneducated,Married,Unknown,Blue,50,4,0,3,2912,0,2912
720302883,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,1,3390,2180,1210
715893633,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2193,1084,1109
720730683,Existing Customer,51,F,2,Graduate,Married,Unknown,Blue,36,5,3,3,17412,730,16682
720638283,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,20,4,3,2,2801,1731,1070
789053883,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,4,2,1,11186,2231,8955
719286708,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,39,4,5,2,2434,1340,1094
713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790,1474,316
793395933,Existing Customer,59,F,1,High School,Single,Less than $40K,Blue,53,4,3,3,2716,1740,976
813895458,Existing Customer,49,F,0,Unknown,Single,Unknown,Blue,43,6,3,3,2874,0,2874
771733608,Attrited Customer,47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,3,5,1438.3,0,1438.3
710102208,Existing Customer,56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,2,18776,0,18776
719511783,Existing Customer,48,F,1,Unknown,Married,Unknown,Blue,41,3,2,2,1438.3,1197,241.3
712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793,2488,17305
783070833,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,5,2,3,2472,1899,573
713419908,Existing Customer,58,F,2,High School,Married,Unknown,Blue,50,3,2,3,12362,0,12362
789345408,Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,29,5,3,2,1438.3,722,716.3
720992883,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,4,3,3,3189,1863,1326
803652633,Existing Customer,47,F,2,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2092,1575,517
789248958,Existing Customer,37,F,2,High School,Married,$40K - $60K,Blue,26,3,2,3,2946,2517,429
716178483,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Blue,29,4,3,2,2430,0,2430
715440558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,2,4143,1888,2255
711535158,Attrited Customer,46,F,1,College,Unknown,Unknown,Blue,35,5,3,3,2197,461,1736
713647083,Existing Customer,53,F,2,Uneducated,Single,Unknown,Blue,36,5,2,3,9314,1761,7553
718311933,Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719,2517,1202
718404783,Attrited Customer,59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,6996,0,6996
817332483,Attrited Customer,63,M,0,Doctorate,Single,Unknown,Blue,47,6,4,3,7306,0,7306
710015733,Attrited Customer,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,3,1,2029,621,1408
794965233,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,13199,781,12418
710512833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,29,6,1,1,3304,1338,1966
710803008,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,30,6,3,2,3125,2041,1084
712987608,Existing Customer,51,F,2,Doctorate,Single,Less than $40K,Blue,40,3,3,3,1438.3,1153,285.3
716974383,Existing Customer,41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2,0,2491,1979,512
720930633,Attrited Customer,58,F,0,High School,Single,Less than $40K,Blue,46,5,4,2,1977,0,1977
710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806,0,1806
779438208,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,22,4,3,3,1938,1175,763
721017333,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,3188,2002,1186
720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,29,6,1,2,2288,1505,783
712886733,Existing Customer,44,F,1,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,1780,1338,442
810545733,Existing Customer,47,F,2,College,Married,Unknown,Blue,42,3,3,3,2373,1480,893
822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250,0,23250
713526258,Attrited Customer,47,M,3,Uneducated,Single,$120K +,Blue,36,3,3,4,34516,0,34516
712877733,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,42,6,3,3,12882,1402,11480
713339283,Existing Customer,54,M,3,Unknown,Married,$60K - $80K,Blue,39,4,3,4,6348,798,5550
720473433,Existing Customer,59,F,1,Graduate,Unknown,Less than $40K,Blue,36,5,1,3,2621,2486,135
780584658,Attrited Customer,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,2,2,1843,1293,550
711824358,Existing Customer,44,F,4,College,Single,Less than $40K,Blue,31,3,3,2,3228,0,3228
789990333,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2,2,2303,722,1581
721332033,Existing Customer,42,M,2,Unknown,Single,$80K - $120K,Blue,30,4,2,1,29195,892,28303
709612983,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,4,2990,1828,1162
771058908,Existing Customer,55,F,3,High School,Single,$40K - $60K,Blue,42,3,3,2,2873,2455,418
715471833,Existing Customer,50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,3,28253,0,28253
711781233,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,45,6,1,3,1882,0,1882
713947908,Existing Customer,33,M,2,High School,Married,$80K - $120K,Blue,23,6,2,2,1630,0,1630
709741608,Existing Customer,51,M,2,Unknown,Single,$80K - $120K,Blue,36,3,1,2,4546,0,4546
709333608,Existing Customer,58,F,2,High School,Single,Unknown,Blue,46,6,2,2,2395,1345,1050
709688883,Attrited Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,36,4,3,2,3845,0,3845
716269308,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,2,2836,1362,1474
708692583,Attrited Customer,44,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,1506,168,1338
709892658,Existing Customer,48,F,5,Graduate,Single,Less than $40K,Blue,38,5,3,2,1605,1300,305
713815383,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778,0,11778
710183283,Existing Customer,55,F,1,High School,Married,Less than $40K,Blue,36,5,1,1,2747,0,2747
711937158,Existing Customer,49,M,3,College,Married,$60K - $80K,Blue,39,5,3,3,2501,0,2501
771486933,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,52,5,3,2,2563,2242,321
717450633,Attrited Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,2,4,1659,1544,115
718421808,Existing Customer,56,F,2,Uneducated,Married,Unknown,Blue,43,6,3,2,3068,1765,1303
716403633,Existing Customer,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3,2,3426,1650,1776
717646983,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,49,4,3,4,3214,424,2790
778837083,Attrited Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,31,3,3,3,12906,321,12585
768632958,Attrited Customer,59,F,1,Graduate,Single,Unknown,Blue,49,3,4,6,8708,1091,7617
715622508,Attrited Customer,52,M,2,Unknown,Married,$80K - $120K,Blue,41,6,4,3,7904,0,7904
708402333,Existing Customer,48,F,2,Doctorate,Divorced,Unknown,Blue,37,6,2,0,4549,1313,3236
708946008,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,5,2,2,1438.3,1214,224.3
715625658,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,36,3,1,3,4476,1492,2984
789599283,Existing Customer,44,F,3,College,Divorced,Unknown,Blue,38,5,3,2,2002,1448,554
708960858,Existing Customer,40,M,4,High School,Married,$80K - $120K,Blue,21,3,2,3,11502,2066,9436
814840833,Attrited Customer,44,M,4,Doctorate,Married,$120K +,Blue,39,4,3,2,7924,2517,5407
772082208,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,28,4,2,2,16199,0,16199
711597183,Existing Customer,43,M,2,Uneducated,Divorced,$80K - $120K,Blue,34,5,3,2,1452,0,1452
712110333,Attrited Customer,37,F,3,High School,Single,Unknown,Blue,18,4,1,3,2179,0,2179
718673358,Attrited Customer,35,M,3,Doctorate,Married,$80K - $120K,Blue,30,5,3,4,13590,1528,12062
712479633,Attrited Customer,31,F,1,Unknown,Single,Less than $40K,Blue,20,3,1,2,1695,0,1695
716108283,Existing Customer,53,F,4,Graduate,Married,Less than $40K,Blue,46,6,3,3,4430,1579,2851
779360808,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,3,2919,2032,887
716352033,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,2796,1035,1761
716643033,Attrited Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,3,3,3,2580,2137,443
711567333,Existing Customer,43,M,1,High School,Single,$60K - $80K,Blue,31,5,3,2,2834,1720,1114
788756133,Existing Customer,44,F,3,Unknown,Divorced,Less than $40K,Blue,24,4,1,2,2617,1508,1109
755437533,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,41,3,3,2,1522,1273,249
713573508,Attrited Customer,41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,4,2,4,16509,425,16084
709430508,Attrited Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,32,1,2,3,7316,1335,5981
710645583,Existing Customer,44,F,2,Uneducated,Single,Unknown,Blue,37,5,1,2,7627,1742,5885
714253983,Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,2,3,9465,0,9465
771566208,Existing Customer,48,M,3,College,Married,Less than $40K,Blue,36,3,1,2,8795,1318,7477
713314533,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,27,6,2,3,12283,0,12283
720725883,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,20,5,2,3,2715,1503,1212
708539583,Existing Customer,44,F,3,Unknown,Married,Unknown,Blue,25,6,1,3,19897,2232,17665
716747283,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,36,5,2,2,2097,1224,873
787519683,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,30,3,2,2,3028,2270,758
721044333,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,22,5,2,0,1695,761,934
713679633,Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,5,1438.3,0,1438.3
711126483,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,28,4,3,3,1438.3,599,839.3
814191333,Attrited Customer,55,M,2,Unknown,Divorced,$120K +,Blue,50,5,4,3,24250,278,23972
715040208,Existing Customer,49,F,2,Graduate,Single,Unknown,Blue,38,6,3,3,5076,871,4205
710769258,Existing Customer,40,F,2,Graduate,Single,Unknown,Blue,27,4,2,3,4438,1513,2925
715227633,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,5,2,3,1964,0,1964
708635058,Existing Customer,53,F,0,High School,Single,Less than $40K,Blue,44,4,1,1,1904,886,1018
709051533,Existing Customer,46,F,1,Graduate,Married,$40K - $60K,Blue,26,6,3,0,2933,1569,1364
718940208,Existing Customer,55,F,0,Graduate,Single,Unknown,Blue,44,6,1,3,18202,1841,16361
712361583,Existing Customer,47,M,5,Graduate,Married,$80K - $120K,Silver,36,3,3,1,34516,760,33756
708390633,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,44,5,5,3,2421,2312,109
720281508,Existing Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,34,3,1,2,2406,1491,915
720885558,Existing Customer,51,F,2,High School,Single,$40K - $60K,Blue,37,5,1,1,2621,2426,195
709781208,Existing Customer,34,F,0,Unknown,Married,Less than $40K,Blue,26,5,3,1,2291,0,2291
710086308,Existing Customer,46,F,4,High School,Unknown,$40K - $60K,Blue,38,6,2,0,3645,1179,2466
713282733,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,3,1,3375,1730,1645
815812683,Existing Customer,47,M,3,Unknown,Single,$120K +,Blue,42,5,3,2,8856,1433,7423
708204033,Existing Customer,36,F,5,Unknown,Single,Less than $40K,Blue,24,3,1,1,2980,2093,887
720040158,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,3,2,17656,0,17656
755996583,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,50,5,0,3,2475,0,2475
711359058,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,33,3,2,2,3942,1711,2231
714064908,Existing Customer,57,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,3,1771,1289,482
717074283,Attrited Customer,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,2,6,17678,0,17678
765847383,Existing Customer,50,M,1,Graduate,Married,$120K +,Blue,43,4,5,3,20958,0,20958
789531633,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,46,4,1,2,4117,777,3340
820593033,Existing Customer,43,F,2,Graduate,Single,$40K - $60K,Silver,39,3,1,2,18524,1736,16788
710078358,Existing Customer,36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,5,1,1,2222,1291,931
715025208,Existing Customer,56,F,2,College,Married,Less than $40K,Blue,46,5,3,3,3119,1778,1341
709596783,Existing Customer,46,M,3,College,Married,$40K - $60K,Blue,34,5,1,2,1611,0,1611
715960308,Attrited Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,44,3,3,3,4090,2517,1573
716653758,Existing Customer,55,M,0,Unknown,Single,$60K - $80K,Blue,36,3,3,3,1467,0,1467
787268733,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,46,5,1,2,2442,1507,935
789923058,Attrited Customer,53,F,1,High School,Married,$40K - $60K,Blue,44,3,3,3,1816,0,1816
771079833,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,27,3,3,3,1438.3,0,1438.3
710507733,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,35,3,3,1,14958,1644,13314
779269158,Attrited Customer,43,F,2,Graduate,Married,Unknown,Blue,25,4,2,4,21961,0,21961
711627558,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,30,5,1,2,1625,912,713
710536983,Existing Customer,49,F,0,Post-Graduate,Married,Less than $40K,Blue,36,6,3,3,3007,2517,490
712237458,Existing Customer,47,M,3,Unknown,Married,$120K +,Blue,28,3,2,2,11629,802,10827
778289883,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,1507,0,1507
714154533,Existing Customer,45,F,3,High School,Single,Unknown,Blue,36,6,1,2,3111,1994,1117
803657133,Existing Customer,60,M,1,Graduate,Single,$40K - $60K,Blue,54,6,3,3,1848,1408,440
769053033,Attrited Customer,44,F,1,Graduate,Single,$40K - $60K,Blue,38,3,2,5,4142,2517,1625
713613258,Existing Customer,46,M,4,High School,Single,$80K - $120K,Blue,36,6,1,2,1438.3,0,1438.3
768544833,Existing Customer,45,F,4,Uneducated,Single,Less than $40K,Blue,39,6,2,3,2202,1414,788
720782658,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Blue,36,4,2,3,3591,1749,1842
768162108,Attrited Customer,49,M,3,College,Married,$120K +,Blue,43,5,3,3,4781,0,4781
710511858,Existing Customer,58,F,0,Unknown,Married,Less than $40K,Blue,36,3,3,3,3832,1439,2393
714516033,Existing Customer,53,M,3,High School,Married,$120K +,Blue,44,4,2,0,9025,1005,8020
788630958,Existing Customer,44,M,2,Uneducated,Single,$40K - $60K,Blue,28,3,1,2,11627,0,11627
717646008,Existing Customer,61,F,1,College,Married,Unknown,Blue,46,6,2,2,5686,0,5686
712290258,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,40,5,1,3,2636,1840,796
716292033,Existing Customer,37,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1438.3,0,1438.3
780372408,Existing Customer,43,F,5,High School,Single,Less than $40K,Blue,33,6,2,2,4976,866,4110
720853158,Existing Customer,38,F,3,High School,Single,Unknown,Blue,24,6,3,3,13951,1607,12344
823507833,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,40,4,3,2,14370,945,13425
711111633,Existing Customer,60,M,1,High School,Single,$40K - $60K,Silver,49,5,2,2,21681,0,21681
709904508,Existing Customer,59,F,0,Post-Graduate,Single,$40K - $60K,Blue,40,5,3,3,2634,1644,990
712022883,Existing Customer,37,F,2,High School,Single,$40K - $60K,Blue,27,4,1,2,2204,919,1285
712173108,Existing Customer,48,F,1,Unknown,Unknown,$40K - $60K,Blue,36,3,1,3,2447,1991,456
714156633,Existing Customer,60,F,0,Unknown,Single,Unknown,Blue,36,3,3,2,3068,0,3068
714581358,Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43,3,3,4,1502,0,1502
713256033,Existing Customer,39,F,3,Uneducated,Single,Unknown,Blue,25,5,3,3,4181,1604,2577
825831933,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,48,4,2,2,3136,1103,2033
720274158,Existing Customer,42,F,4,High School,Married,Less than $40K,Blue,35,4,2,2,4478,1700,2778
772394883,Attrited Customer,60,F,1,Uneducated,Single,Unknown,Blue,50,3,6,3,7359,0,7359
794253108,Existing Customer,52,M,4,Graduate,Single,$40K - $60K,Blue,46,3,3,2,13090,0,13090
720899883,Existing Customer,44,F,1,High School,Married,$40K - $60K,Blue,35,6,2,2,6849,0,6849
714313608,Existing Customer,36,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,0,4228,1886,2342
716602683,Existing Customer,49,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,2,5678,2082,3596
715928808,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,31,3,5,2,3964,1218,2746
771899433,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,37,5,2,4,7970,2434,5536
714771708,Existing Customer,36,F,0,College,Unknown,Unknown,Blue,26,5,3,3,4692,0,4692
709711758,Attrited Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,32,3,2,2,1942,0,1942
721137558,Attrited Customer,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,1,2,3,5821,894,4927
820268358,Existing Customer,48,F,4,Post-Graduate,Unknown,Less than $40K,Blue,43,4,1,3,2357,1462,895
709273383,Existing Customer,54,F,0,Unknown,Married,Unknown,Blue,36,3,1,2,8294,696,7598
822959133,Existing Customer,32,F,3,Post-Graduate,Married,$40K - $60K,Blue,26,4,3,3,3174,2084,1090
720491958,Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,36,4,3,3,1438.3,0,1438.3
713607108,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,31,6,1,2,1852,1428,424
709729533,Attrited Customer,47,M,3,Uneducated,Single,$40K - $60K,Blue,39,4,3,1,1809,457,1352
717890583,Existing Customer,48,F,1,Graduate,Divorced,$40K - $60K,Blue,38,4,1,2,3503,1572,1931
718384233,Existing Customer,52,M,5,Doctorate,Single,$40K - $60K,Silver,39,4,2,2,17835,868,16967
713401758,Existing Customer,45,M,2,Uneducated,Married,$120K +,Blue,36,6,2,3,3383,1458,1925
773257233,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,39,4,2,3,7128,1457,5671
713556033,Existing Customer,36,F,1,Graduate,Married,Less than $40K,Blue,22,5,2,3,1438.3,790,648.3
719265108,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,6,3,2,3815,1190,2625
778740708,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,27,3,3,2,1902,962,940
710952933,Existing Customer,43,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,2,3,2077,1254,823
720991833,Attrited Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,2514,2090,424
779954658,Existing Customer,56,M,4,High School,Single,$80K - $120K,Blue,40,4,3,3,34516,0,34516
714204108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,38,3,3,0,2144,1492,652
805546308,Existing Customer,65,F,0,High School,Single,Less than $40K,Blue,56,3,3,2,5951,2517,3434
716244933,Existing Customer,54,F,3,High School,Divorced,Unknown,Blue,36,3,5,3,4806,0,4806
712018233,Existing Customer,42,F,3,Graduate,Single,Unknown,Blue,34,3,3,3,16612,2517,14095
802878408,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,47,6,2,2,2799,0,2799
719504433,Existing Customer,63,M,0,Unknown,Single,$40K - $60K,Silver,54,4,3,3,18064,1695,16369
794558658,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,34,3,1,3,2560,1430,1130
711634008,Existing Customer,42,F,3,Uneducated,Married,Less than $40K,Blue,36,6,2,2,5821,0,5821
708260208,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,4,3,2,2057,1279,778
713435058,Existing Customer,49,F,5,High School,Divorced,Less than $40K,Blue,42,5,2,3,1972,1489,483
719656533,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,2675,0,2675
719709558,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,33,3,1,2,6223,2126,4097
710311233,Existing Customer,44,F,4,High School,Single,Unknown,Blue,37,3,3,3,7632,0,7632
719216508,Existing Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,5,2,1,3258,2517,741
713105508,Existing Customer,46,M,3,High School,Single,$60K - $80K,Silver,29,4,3,3,34516,2040,32476
710719683,Existing Customer,49,F,1,High School,Divorced,$40K - $60K,Blue,43,3,3,2,3054,845,2209
817892208,Existing Customer,35,F,2,Doctorate,Single,Less than $40K,Blue,30,5,1,1,1438.3,0,1438.3
714102183,Attrited Customer,50,M,3,Uneducated,Single,$120K +,Blue,36,1,2,3,7970,2282,5688
715410783,Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,36,5,2,3,1836,572,1264
718202658,Existing Customer,47,M,3,Graduate,Unknown,$120K +,Blue,36,3,2,3,9397,795,8602
719445633,Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,36,4,2,3,1601,0,1601
709820658,Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,36,3,2,3,34516,1170,33346
