CLIENTNUM,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_1,Naive_Bayes_Classifier_2
813807258,0.707,4670,82,0.864,0,0.00029408,0.99971
769183908,0.593,4321,58,0.812,0.324,0.00015697,0.99984
718451133,0.784,3899,68,1.061,0.095,0.00057631,0.99942
721115733,0.786,3698,79,1.026,0.562,0.00020516,0.99979
720085233,0.661,2167,38,0.357,0.282,0.99866,0.00133669
717036408,0.945,4560,81,0.588,0.347,0.00010469,0.9999
714427608,0.576,4888,78,0.814,0.267,0.00013178,0.99987
780019908,0.673,4657,82,0.907,0.297,0.00016883,0.99983
827898033,0.621,2465,54,1.077,0,0.97066,0.02934
720302883,0.877,4585,78,0.95,0.643,0.00011256,0.99989
715893633,0.974,4755,81,0.761,0.494,0.00027297,0.99973
720730683,0.837,4997,84,0.615,0.042,0.00030251,0.9997
720638283,0.644,4568,83,0.93,0.618,0.0001834,0.99982
789053883,0.708,3692,84,0.647,0.199,0.0000838,0.99992
719286708,0.668,4498,76,0.81,0.551,0.00018857,0.99981
713952558,0.595,2128,40,0.429,0.823,0.99631,0.00368792
793395933,0.65,4208,69,0.568,0.641,0.00027604,0.99972
813895458,0.676,4617,89,0.78,0,0.00028535,0.99971
771733608,0.809,2276,40,0.538,0,0.99881,0.00119106
710102208,0.81,4464,75,0.596,0,0.00011382,0.99989
719511783,0.917,4916,78,0.696,0.832,0.00011743,0.99988
712849158,0.594,2186,44,0.467,0.126,0.99605,0.00394582
783070833,0.77,4408,86,0.792,0.768,0.00020077,0.9998
713419908,0.635,4537,72,0.636,0,0.0001861,0.99981
789345408,0.894,4983,53,1.12,0.502,0.00017488,0.99983
720992883,0.77,4805,76,0.949,0.584,0.00031726,0.99968
803652633,0.838,5124,70,0.522,0.753,0.00011703,0.99988
789248958,0.841,5259,89,0.78,0.854,0.0001861,0.99981
716178483,0.569,4334,71,0.578,0,0.00019396,0.99981
715440558,0.561,3940,74,0.805,0.456,0.0000517,0.99995
711535158,0.636,1955,42,0.448,0.21,0.99639,0.00360825
713647083,0.562,3696,80,0.778,0.189,0.00019683,0.9998
718311933,0.666,2587,43,0.536,0.677,0.99425,0.00575
718404783,0.871,2384,33,0.375,0,0.99677,0.00323494
817332483,0.875,2445,43,0.593,0,0.9978,0.00219708
710015733,1.001,3142,37,0.85,0.306,0.99326,0.00674
794965233,0.411,1927,44,0.63,0.059,0.99612,0.0038814
710512833,0.615,5178,79,0.756,0.405,0.0000332,0.99997
710803008,0.675,4372,68,0.659,0.653,0.00027008,0.99973
712987608,0.866,4263,84,0.909,0.802,0.00043772,0.99956
716974383,0.629,1911,35,0.75,0.794,0.0000433,0.99996
720930633,0.868,2341,37,0.37,0,0.99452,0.00548
710136258,0.983,2833,43,0.654,0,0.9948,0.0052
779438208,0.85,4606,75,0.875,0.606,0.0003139,0.99969
721017333,0.825,4606,83,0.804,0.628,0.00023623,0.99976
720952608,0.788,4396,68,0.659,0.658,0.0000535,0.99995
712886733,0.966,4268,87,0.673,0.752,0.00028395,0.99972
810545733,0.631,4228,63,0.658,0.624,0.00029411,0.99971
822132858,0.564,2205,43,0.654,0,0.99192,0.00808
713526258,0.517,2020,33,0.375,0,0.99819,0.00181217
712877733,0.783,4407,84,0.647,0.109,0.00031231,0.99969
713339283,1.042,4135,71,0.972,0.126,0.00058851,0.99941
720473433,0.755,4955,78,0.733,0.948,0.000087,0.99991
780584658,0.349,2077,61,0.694,0.702,0.99153,0.00847
711824358,0.747,4524,70,0.667,0,0.0001834,0.99982
789990333,0.807,4469,80,0.778,0.314,0.00011937,0.99988
721332033,0.565,4411,67,0.763,0.031,0.0000754,0.99992
709612983,0.488,2265,41,0.414,0.611,0.99695,0.00305189
771058908,1,4563,72,0.756,0.855,0.00018145,0.99982
715471833,0.479,4525,67,0.763,0,0.0000935,0.99991
711781233,0.8,5221,87,0.891,0,0.0000961,0.9999
713947908,0.605,4426,91,0.784,0,0.00011065,0.99989
709741608,0.651,3739,53,0.963,0,0.0000605,0.99994
709333608,0.811,4983,84,0.867,0.562,0.00011065,0.99989
709688883,0.595,2174,39,0.393,0,0.99452,0.00548
716269308,0.661,4192,90,0.731,0.48,0.00011811,0.99988
708692583,0.671,2312,44,0.467,0.112,0.99661,0.00338788
709892658,0.95,4495,67,0.718,0.81,0.0001857,0.99981
713815383,0.603,2147,44,0.375,0,0.99046,0.00954
710183283,0.834,5032,84,0.68,0,0.0000303,0.99997
711937158,0.832,4837,87,0.74,0,0.00030519,0.99969
771486933,1.114,3942,84,0.826,0.875,0.00016883,0.99983
717450633,0.408,1920,39,0.345,0.931,0.99714,0.00286097
718421808,0.853,4611,73,0.698,0.575,0.00018494,0.99982
716403633,0.622,4467,69,1.029,0.482,0.00015007,0.99985
717646983,0.877,2720,53,0.71,0.132,0.99794,0.00205937
778837083,0.76,2078,62,0.55,0.025,0.99671,0.00329379
768632958,0.904,2508,49,0.885,0.125,0.99944,0.00056181
715622508,0.712,2094,32,0.231,0,0.99752,0.00248146
708402333,0.777,4782,88,0.66,0.289,0.0000608,0.99994
708946008,0.783,2445,39,0.444,0.844,0.99137,0.00863
715625658,0.933,4603,87,0.706,0.333,0.0000934,0.99991
789599283,0.734,3406,62,0.632,0.723,0.00018146,0.99982
708960858,0.889,4786,85,1.125,0.18,0.00019517,0.9998
814840833,0.663,2393,37,0.682,0.318,0.99635,0.00364906
772082208,0.771,4254,82,0.673,0,0.00010684,0.99989
711597183,0.97,4571,72,0.846,0,0.00018494,0.99982
712110333,0.725,2568,48,0.297,0,0.98941,0.01059
718673358,0.728,2137,52,0.486,0.112,0.99871,0.00128822
712479633,0.561,2428,43,0.593,0,0.98271,0.01729
716108283,0.836,4833,82,0.673,0.356,0.00031726,0.99968
779360808,0.654,4937,75,0.667,0.696,0.0003139,0.99969
716352033,0.664,4869,78,0.857,0.37,0.00030251,0.9997
716643033,1.056,2981,40,0.481,0.828,0.99671,0.00329379
711567333,0.62,4581,70,0.591,0.607,0.00016413,0.99984
788756133,1.393,4400,60,0.818,0.576,0.0000628,0.99994
755437533,0.735,5005,77,0.674,0.836,0.00018864,0.99981
713573508,0.356,1740,43,0.387,0.026,0.99678,0.00322004
709430508,0.563,1849,50,0.471,0.182,0.9949,0.0051
710645583,0.771,4349,75,0.705,0.228,0.0000566,0.99994
714253983,0.657,3675,59,1.107,0,0.00021834,0.99978
771566208,0.563,4681,74,0.682,0.15,0.0000556,0.99994
713314533,0.413,1993,41,0.323,0,0.99527,0.00472896
720725883,0.704,4177,68,0.659,0.554,0.00018612,0.99981
708539583,0.672,3979,63,0.5,0.112,0.00010566,0.99989
716747283,0.819,5059,79,0.681,0.584,0.00011703,0.99988
787519683,0.804,4727,78,0.66,0.75,0.00011382,0.99989
721044333,0.797,4905,91,0.75,0.449,0.0000408,0.99996
713679633,0.305,1813,51,0.759,0,0.99892,0.0010775
711126483,0.897,5136,76,0.9,0.416,0.00028395,0.99972
814191333,0.647,2153,41,0.577,0.011,0.99752,0.00248146
715040208,0.693,4115,72,0.6,0.172,0.00030251,0.9997
710769258,0.807,3895,75,0.829,0.341,0.00019143,0.99981
715227633,0.776,4240,60,0.622,0,0.00019313,0.99981
708635058,0.695,4798,85,0.809,0.465,0.0000277,0.99997
709051533,0.648,4956,92,0.673,0.535,0.0000623,0.99994
718940208,0.76,3551,68,0.7,0.101,0.0000795,0.99992
712361583,0.407,3756,67,0.558,0.022,0.00010119,0.9999
708390633,0.674,4219,69,0.605,0.955,0.0003506,0.99965
720281508,0.606,4625,91,0.685,0.62,0.0000797,0.99992
720885558,0.727,4885,74,1.114,0.926,0.0000323,0.99997
709781208,0.892,5409,82,0.822,0,0.00010232,0.9999
710086308,0.559,4680,87,0.933,0.323,0.0000428,0.99996
713282733,0.514,4341,64,0.684,0.513,0.00010848,0.99989
815812683,0.811,5072,77,0.711,0.162,0.00020516,0.99979
708204033,0.522,4132,70,0.667,0.702,0.0000377,0.99996
720040158,0.727,4633,71,0.868,0,0.00019191,0.99981
755996583,0.823,2574,43,0.654,0,0.97241,0.02759
711359058,0.61,4622,71,0.614,0.434,0.00011604,0.99988
714064908,0.911,4813,84,0.867,0.728,0.00017969,0.99982
717074283,0.788,2566,49,0.815,0,0.99903,0.00097026
765847383,0.769,4425,78,0.696,0,0.00031714,0.99968
789531633,0.592,5218,88,0.6,0.189,0.0000578,0.99994
820593033,0.762,4496,64,0.882,0.094,0.0000498,0.99995
710078358,0.988,4095,88,0.63,0.581,0.000041,0.99996
715025208,1.01,4168,63,0.853,0.57,0.00029411,0.99971
709596783,0.731,4444,78,0.857,0,0.0000556,0.99994
715960308,0.562,2016,49,0.69,0.615,0.99649,0.00350838
716653758,0.739,4226,74,0.85,0,0.00028535,0.99971
787268733,0.631,4535,85,0.809,0.617,0.0000517,0.99995
789923058,0.884,2474,44,0.692,0,0.99639,0.00360858
771079833,0.845,4332,78,0.696,0,0.00030516,0.99969
710507733,0.686,4038,68,0.511,0.11,0.00011377,0.99989
779269158,0.653,2237,39,0.393,0,0.99695,0.00305189
711627558,0.877,3968,73,0.698,0.561,0.0000588,0.99994
710536983,0.853,4423,67,0.675,0.837,0.00030545,0.99969
712237458,0.912,3752,78,0.902,0.069,0.00012982,0.99987
778289883,0.806,2528,41,0.64,0,0.99671,0.00329379
714154533,0.753,4478,56,0.697,0.641,0.0000556,0.99994
803657133,0.779,4757,75,0.923,0.762,0.00028395,0.99972
769053033,0.809,2104,44,0.833,0.608,0.99812,0.00188108
713613258,0.746,4461,71,0.821,0,0.0000562,0.99994
768544833,0.593,4531,77,0.54,0.642,0.00020643,0.99979
720782658,0.733,5079,80,0.905,0.487,0.00020077,0.9998
768162108,0.788,2451,50,0.667,0,0.99674,0.00326498
710511858,0.851,4741,88,0.76,0.376,0.00028535,0.99971
714516033,0.568,4412,87,0.706,0.111,0.0000424,0.99996
788630958,0.638,3264,67,0.396,0,0.0000566,0.99994
717646008,1.027,4338,67,0.675,0,0.00010387,0.9999
712290258,0.844,4056,67,0.811,0.698,0.0000956,0.9999
716292033,0.568,4815,84,0.787,0,0.00019517,0.9998
780372408,0.985,4317,69,0.568,0.174,0.00011423,0.99989
720853158,0.932,4576,70,0.591,0.115,0.00030516,0.99969
823507833,0.557,4510,79,0.646,0.066,0.00018339,0.99982
711111633,0.704,3844,75,1.083,0,0.0000938,0.99991
709904508,1.092,4190,71,0.732,0.624,0.00030545,0.99969
712022883,0.712,4555,82,1,0.417,0.0000535,0.99995
712173108,0.719,4228,82,0.708,0.814,0.0000956,0.9999
714156633,0.897,4533,79,0.795,0,0.00016966,0.99983
714581358,0.529,2204,36,0.44,0,0.99814,0.00186317
713256033,0.659,3955,74,0.574,0.384,0.00032275,0.99968
825831933,0.812,4528,81,0.884,0.352,0.00011482,0.99989
720274158,0.655,3879,76,1.235,0.38,0.00011604,0.99988
772394883,0.768,2869,43,0.433,0,0.99568,0.00431907
794253108,0.75,3851,78,1,0,0.00018864,0.99981
720899883,0.736,3770,82,0.864,0,0.00010386,0.9999
714313608,1.076,4356,74,0.682,0.446,0.0000716,0.99993
716602683,0.83,5092,70,0.707,0.367,0.00018665,0.99981
715928808,0.593,4580,75,1.419,0.307,0.0001953,0.9998
771899433,0.406,1263,27,0.35,0.305,0.99706,0.00294141
714771708,0.837,4281,69,0.643,0,0.00025239,0.99975
709711758,0.366,1853,31,0.107,0,0.99183,0.00817
721137558,0.461,2011,42,0.273,0.154,0.99504,0.00495524
820268358,0.734,4534,75,1.027,0.62,0.00011432,0.99989
709273383,0.806,4136,77,1.2,0.084,0.000052,0.99995
822959133,0.636,4508,83,1.075,0.657,0.00036935,0.99963
720491958,0.734,4302,74,0.762,0,0.00032275,0.99968
713607108,0.795,4486,61,0.848,0.771,0.0000535,0.99995
709729533,0.703,2169,49,0.485,0.253,0.99143,0.00857
717890583,0.866,4671,93,0.632,0.449,0.0000517,0.99995
718384233,0.723,4258,58,0.657,0.049,0.00015365,0.99985
713401758,0.678,4897,75,0.562,0.431,0.00019683,0.9998
773257233,0.553,3534,70,0.591,0.204,0.00022068,0.99978
713556033,0.615,3959,59,0.735,0.549,0.00017969,0.99982
719265108,0.852,4430,94,0.741,0.312,0.00018145,0.99982
778740708,0.534,4203,69,0.725,0.506,0.00018665,0.99981
710952933,0.821,4226,75,1.143,0.604,0.00018475,0.99982
720991833,0.842,2603,53,0.606,0.831,0.99866,0.00133669
779954658,0.846,4714,82,0.745,0,0.00030842,0.99969
714204108,0.96,3859,55,0.571,0.696,0.0000685,0.99993
805546308,0.787,4554,83,0.694,0.423,0.00015005,0.99985
716244933,0.827,4674,87,0.74,0,0.00034083,0.99966
712018233,0.602,4697,94,0.808,0.152,0.0003139,0.99969
802878408,0.689,4116,88,0.571,0,0.00010684,0.99989
719504433,0.838,3434,71,0.479,0.094,0.00025783,0.99974
794558658,0.766,4783,86,0.792,0.559,0.0000972,0.9999
711634008,0.859,4591,70,1.188,0,0.00012144,0.99988
708260208,0.562,4321,76,0.689,0.622,0.00019094,0.99981
713435058,0.69,4715,66,0.65,0.755,0.00019213,0.99981
719656533,0.7,4149,79,0.717,0,0.00019311,0.99981
719709558,0.681,4518,79,0.795,0.342,0.0000572,0.99994
710311233,0.557,4498,86,0.623,0,0.00030842,0.99969
719216508,0.985,4960,77,0.75,0.773,0.0000708,0.99993
713105508,0.764,3754,53,1.038,0.059,0.00027574,0.99972
710719683,0.731,4460,88,0.692,0.277,0.00016413,0.99984
817892208,1.126,4006,72,0.946,0,0.0000481,0.99995
714102183,0.28,1872,41,0.206,0.286,0.99513,0.00487126
715410783,0.758,2400,34,0.789,0.312,0.99496,0.00504
718202658,0.749,5265,98,0.581,0.085,0.00019864,0.9998
719445633,0.829,4919,69,1.091,0,0.00016891,0.99983
709820658,0.678,3785,64,0.6,0.034,0.00019517,0.9998
718481283,0.539,5210,73,0.553,0.611,0.0000845,0.99992
789300408,0.842,4293,87,0.812,0.434,0.00011604,0.99988
711970533,0.756,4365,71,0.732,0.905,0.0000484,0.99995
815088483,0.641,3864,64,0.684,0.455,0.000087,0.99991
717139608,0.717,4635,65,0.711,0.525,0.00018612,0.99981
717626508,0.653,5495,87,0.642,0,0.00011256,0.99989
767668908,0.432,1552,32,0.185,0.14,0.99737,0.0026282
712484733,0.812,4674,85,0.848,0.285,0.00021724,0.99978
716216958,0.688,4386,63,0.537,0.199,0.0000321,0.99997
714246333,0.493,2107,39,0.393,0.334,0.99733,0.00267481
718693683,0.84,3918,74,0.51,0.912,0.0000773,0.99992
716298633,0.859,5774,84,0.909,0.859,0.00017969,0.99982
755661933,0.736,2434,45,0.406,0.353,0.99683,0.00317458
712914783,0.61,4743,82,0.822,0,0.0000569,0.99994
711240108,0.735,4800,61,0.605,0.093,0.00011382,0.99989
721396758,0.692,5062,80,0.818,0.421,0.00014059,0.99986
715636533,0.886,4833,73,0.521,0,0.0000556,0.99994
711508608,0.663,4351,74,0.721,0.483,0.00034859,0.99965
716669658,1.043,2760,38,0.652,0.802,0.99639,0.00360858
718212633,0.858,3635,79,0.58,0.757,0.00007,0.99993
708357183,1.001,3511,64,0.882,0,0.00021834,0.99978
713629533,0.909,4321,83,0.804,0.466,0.00018475,0.99982
771450708,0.591,4363,73,0.973,0.41,0.00011256,0.99989
711311883,0.57,3299,63,0.853,0,0.00010284,0.9999
802673508,0.726,2460,39,0.56,0,0.99705,0.00294997
708113208,0.641,4375,69,0.605,0,0.00010386,0.9999
788786208,0.582,4725,85,0.735,0.182,0.00029411,0.99971
720043533,0.84,4211,66,0.61,0.202,0.000044,0.99996
801083133,0.638,3691,69,0.917,0.408,0.0003262,0.99967
716246733,0.698,4681,71,0.868,0.823,0.00011066,0.99989
807157833,1.12,4284,73,0.587,0.382,0.0000358,0.99996
721032633,0.724,2590,50,0.667,0.801,0.9983,0.00169532
828285858,0.644,4053,66,0.692,0.532,0.0000556,0.99994
718890933,0.68,2429,38,0.652,0,0.99425,0.00575
711148308,0.694,4173,77,0.711,0.137,0.00011811,0.99988
712810233,0.644,4258,80,0.538,0.691,0.00019143,0.99981
714098883,0.841,4773,80,0.818,0.833,0.00010684,0.99989
779327733,0.956,3861,81,0.558,0.569,0.00028395,0.99972
716364408,0.622,4155,62,0.632,0,0.000052,0.99995
710461083,0.622,4333,84,0.826,0,0.0000926,0.99991
709306983,0.907,4721,81,0.8,0.097,0.00019124,0.99981
769035933,0.646,3507,68,0.511,0.286,0.00019771,0.9998
813182658,0.898,4408,79,0.681,0.561,0.00019517,0.9998
781110408,0.765,5048,75,0.923,0,0.00015005,0.99985
818007783,0.657,4683,89,0.618,0.617,0.00019313,0.99981
708862233,1.121,5161,83,0.766,0,0.00031726,0.99968
714006333,0.525,2289,41,0.414,0.248,0.99504,0.00495524
770596458,0.87,2362,39,0.444,0.837,0.99866,0.00133669
789392883,0.67,4650,71,0.614,0.664,0.0000248,0.99998
803805483,0.777,4697,67,0.523,0,0.00030519,0.99969
709534083,0.466,1844,41,0.64,0,0.99886,0.0011409
710579583,0.889,4420,86,0.72,0.59,0.00017969,0.99982
708949908,0.626,2073,44,0.833,0,0.99411,0.00589
711907083,0.505,2950,64,0.684,0.073,0.00047086,0.99953
718696458,0.668,3822,68,0.659,0.611,0.00017969,0.99982
710611683,0.609,4279,83,0.627,0.637,0.0000391,0.99996
721511883,0.685,4981,79,0.975,0,0.00011811,0.99988
779116158,0.636,4331,85,0.7,0.152,0.0000708,0.99993
720193533,0.667,3358,62,0.722,0.206,0.00010566,0.99989
753094533,0.496,3531,73,0.738,0,0.00032275,0.99968
719545983,0.87,4798,82,0.822,0,0.00035594,0.99964
716494383,0.62,4399,78,0.733,0.26,0.00011811,0.99988
769892058,0.449,4564,65,0.548,0.233,0.00012144,0.99988
709098108,0.736,4749,80,0.778,0,0.00011937,0.99988
715705683,0.984,4578,70,0.892,0.569,0.00016883,0.99983
715724808,0.716,4370,83,0.886,0.266,0.00019311,0.99981
717123858,0.828,4045,62,1.067,0.445,0.000087,0.99991
716236683,0.581,4143,71,1.029,0.587,0.00010386,0.9999
771224358,0.823,4030,78,0.733,0,0.00010679,0.99989
779310033,0.183,1788,36,0.091,0,0.99657,0.00342939
710595783,0.915,4659,76,0.854,0.313,0.0000572,0.99994
711409833,0.724,4838,71,0.972,0.355,0.0000983,0.9999
721174008,0.377,4495,77,0.674,0.285,0.00031104,0.99969
714192933,0.251,1976,44,0.257,0,0.99892,0.0010775
709632483,0.541,4457,84,0.714,0.63,0.00011065,0.99989
718431258,0.892,3662,74,0.644,0.481,0.00030842,0.99969
817029108,0.955,3804,67,0.861,0.234,0.00029469,0.99971
796931508,0.73,2593,48,0.548,0,0.9981,0.00189625
769577358,0.67,4358,89,0.648,0.632,0.00016428,0.99984
815589558,0.727,4097,70,0.707,0.792,0.00021165,0.99979
714287583,0.372,1852,38,0.31,0,0.99544,0.00455805
718975083,0.547,2133,44,0.419,0,0.9974,0.00260048
715315008,0.78,3870,70,0.707,0.335,0.00022196,0.99978
779252283,0.844,5201,82,0.907,0.889,0.0000677,0.99993
714031083,0.413,1935,40,0.429,0,0.98616,0.01384
772442883,0.882,2443,38,0.583,0.181,0.99893,0.00106612
714533058,0.601,4606,86,0.955,0.501,0.00019313,0.99981
716570958,0.799,2351,39,0.3,0.035,0.99574,0.00425916
710116833,1.01,2748,40,0.333,0,0.99639,0.00360858
718586133,0.892,4892,85,0.771,0,0.0000961,0.9999
773322558,0.533,3964,69,0.5,0.67,0.0000323,0.99997
714554808,0.866,4802,91,0.685,0.491,0.0000623,0.99994
717903108,0.865,4689,65,0.477,0.114,0.0000303,0.99997
815908908,0.857,2613,50,0.724,0.402,0.99747,0.00252933
771464808,0.925,4161,71,1.219,0.562,0.00030251,0.9997
708234558,0.658,4540,73,0.587,0.598,0.0000667,0.99993
715737258,1.06,4917,84,0.75,0,0.00027607,0.99972
710188308,0.767,4927,73,0.738,0.756,0.00019864,0.9998
708670608,0.696,5125,85,0.771,0.4,0.00020321,0.9998
714839808,0.746,4317,64,0.778,0.549,0.0000345,0.99997
811140933,0.876,5219,63,0.75,0.683,0.0000535,0.99995
788937933,0.463,3566,81,0.884,0.247,0.0000345,0.99997
721527858,0.855,2343,42,0.355,0.866,0.99189,0.00811
718265658,0.811,4130,80,1.162,0.717,0.0000594,0.99994
714312708,0.825,4493,68,0.659,0.381,0.00015005,0.99985
715821183,0.599,4083,68,0.744,0,0.0001834,0.99982
709487058,0.699,3723,56,0.867,0.082,0.00019013,0.99981
712675158,1.268,4160,75,0.667,0.237,0.00016883,0.99983
826473858,0.78,4820,60,0.765,0.393,0.0000503,0.99995
817382958,0.57,4894,89,0.854,0,0.0000934,0.99991
712927383,0.405,1939,49,0.4,0.446,0.9968,0.00320374
712894308,0.717,4345,75,0.786,0,0.00030842,0.99969
712349808,0.801,4176,76,0.767,0.054,0.0000562,0.99994
778780008,0.585,4164,66,0.61,0.77,0.00034872,0.99965
711430908,0.685,2153,35,0.346,0,0.9863,0.0137
779670783,0.715,4700,71,0.511,0,0.00012982,0.99987
718757808,0.497,3875,67,0.595,0.439,0.00029196,0.99971
779530908,0.5,1897,58,0.706,0,0.99732,0.00267667
716389833,0.521,4099,74,0.721,0.442,0.0000568,0.99994
718469658,0.521,4094,85,0.771,0.126,0.00031104,0.99969
809849358,0.707,2719,36,0.44,0,0.99583,0.00416897
719772258,0.68,4517,79,0.837,0.199,0.00010566,0.99989
809363958,0.601,4177,66,0.737,0,0.0000556,0.99994
709165533,0.866,4330,72,0.895,0.187,0.00017091,0.99983
809846283,0.72,4154,78,0.814,0,0.0000685,0.99993
708427908,0.835,4643,86,0.686,0.66,0.00011061,0.99989
721228308,0.718,2182,40,0.429,0,0.99661,0.00338788
713374533,0.584,3913,90,0.731,0.546,0.00011743,0.99988
708708858,0.997,2548,46,0.484,0.207,0.99794,0.00205937
721111233,0.954,4853,85,0.848,0.067,0.00030251,0.9997
708538608,0.578,4058,81,0.723,0,0.00037275,0.99963
718866633,0.846,4347,63,0.575,0,0.00021134,0.99979
719100633,0.688,3564,73,0.825,0.042,0.00019094,0.99981
789328083,0.862,2826,39,0.625,0,0.99677,0.00323086
822905058,1.028,4702,85,0.771,0.639,0.00017987,0.99982
816549933,0.721,4342,82,0.783,0.588,0.00011604,0.99988
716421633,0.973,3174,44,0.222,0,0.99706,0.00294141
712667958,0.977,3732,71,0.972,0.351,0.00019396,0.99981
809559933,0.886,2526,41,0.414,0.158,0.99716,0.00284317
819979458,0.931,4419,75,0.829,0.45,0.00017091,0.99983
708100533,0.736,4943,85,0.735,0.85,0.00030519,0.99969
778669608,1.114,5172,78,0.733,0,0.00020735,0.99979
802867683,0.604,4133,78,0.529,0.474,0.0001861,0.99981
711893358,0.641,4087,66,0.833,0.504,0.0000689,0.99993
785410158,0.794,4172,65,0.97,0,0.00030516,0.99969
718596858,0.825,5220,78,0.592,0.72,0.00011377,0.99989
708338958,0.609,3797,75,0.786,0.54,0.0000312,0.99997
714688833,0.728,4892,95,0.827,0,0.00011065,0.99989
789662283,0.765,2915,50,0.316,0,0.99808,0.00191647
712805658,0.617,4803,72,0.714,0,0.00019191,0.99981
815598858,0.503,4035,74,0.805,0.734,0.0000345,0.99997
779412783,0.788,4301,79,1.026,0.829,0.00027604,0.99972
780036483,0.667,3928,69,0.643,0.863,0.00018857,0.99981
711527508,0.358,1794,31,0.292,0,0.99452,0.00548
720768258,0.503,4724,66,0.737,0.717,0.0000712,0.99993
716023533,0.719,4334,81,0.884,0.693,0.00019866,0.9998
714075708,0.621,4814,71,0.69,0.041,0.00013476,0.99987
787475433,0.755,4855,69,0.5,0.13,0.00027701,0.99972
787505133,0.713,2595,49,0.361,0.141,0.99485,0.00515
712241433,0.629,4247,84,0.714,0.697,0.0000573,0.99994
807990108,0.668,3197,61,0.564,0,0.00018475,0.99982
719018208,0.769,2516,36,0.8,0,0.9978,0.00219708
716641983,0.968,4835,84,0.826,0.097,0.00030845,0.99969
708989358,0.647,4391,79,0.837,0.784,0.00011924,0.99988
708807483,0.88,3837,75,0.705,0.138,0.00019864,0.9998
715774833,0.594,3797,74,0.721,0.522,0.0000797,0.99992
714733908,0.974,4537,75,1.273,0.124,0.00023216,0.99977
721067658,0.705,4051,81,0.761,0.023,0.0000878,0.99991
788997408,0.535,4205,65,0.625,0.873,0.00026028,0.99974
719835033,0.719,4283,67,0.861,0.041,0.0001834,0.99982
771854808,0.533,3915,66,0.65,0.684,0.00020077,0.9998
717299958,0.785,4185,66,0.784,0.625,0.0000436,0.99996
